0	0	0	0
-6.99805	3.11575	-6.42802	0
9.10069	-4.05191	-0.871503	0
-4.89074	-8.47102	-2.07906	0
-7.07574	3.92233	5.87786	0
4.14518	7.17968	5.59193	0
2.24145	-8.36515	5.00002	0
2.36454	-1.05277	-9.65923	0
0.651218	9.31299	-3.58387	0
-6.03203	-12.4003	8.90733	0
0.84595	-1.18599	11.82	0
9.48243	-14.885	2.75057	0
3.0197	-13.9027	13.2904	0
9.88748	-6.45878	11.1566	0
-0.951664	-17.1378	1.41614	0
-12.5779	5.7178	-14.3081	0
-14.9248	4.08922	-0.409859	0
-10.2413	12.5349	-7.2998	0
-14.0422	-3.92841	-7.29952	0
-6.70538	-2.4686	-14.7183	0
-2.26039	8.02164	-13.7415	0
11.3822	2.40878	-12.2476	0
2.88576	-11.0011	-8.78767	0
4.21705	-5.02565	-18.6472	0
16.1646	-15.2353	10.182	0
8.45003	-24.7077	4.31495	0
19.0818	-15.3883	-0.00601023	0
7.80562	-19.7546	-5.82119	0
2.41108	-16.4268	-17.1743	0
-5.58039	-16.088	-10.352	0
11.9808	-8.2205	-11.8778	0
2.74644	17.716	-8.5838	0
10.2972	6.72814	-3.06051	0
-0.309135	17.1344	2.57274	0
18.5154	-1.70456	1.54772	0
-6.1904	-7.86316	17.8174	0
-8.95395	-21.9575	9.25637	0
-13.0586	-14.8198	15.5986	0
-12.8353	-5.10448	9.60494	0
-15.2528	-13.8607	5.32346	0
-11.1525	-20.4415	-17.423	0
-9.73606	-22.249	-3.66065	0
-6.34156	-11.7708	-19.3398	0
-14.8289	-14.1222	-7.09627	0
-0.876293	-24.5744	-7.9327	0
-12.1878	-30.8425	12.5121	0
-1.2923	-26.9331	5.18907	0
-0.670531	-23.2697	14.7028	0
-18.3992	-23.4535	6.33245	0
-9.79041	-23.6725	19.0726	0
-3.71326	-33.8533	-10.3521	0
5.91269	-30.6873	-12	0
-2.06876	-26.2774	-17.7142	0
3.14284	-31.8254	-2.34077	0
-24.3159	-13.8606	9.54964	0
-21.1969	-5.97269	3.7589	0
-23.0672	-15.9545	-0.554552	0
-22.2838	10.7155	0.981912	0
-20.195	3.5353	8.07062	0
-24.3274	1.39307	-2.48892	0
-12.7299	12.2807	4.88933	0
-14.9895	-38.5399	6.77616	0
-7.20698	-39.4699	13.3836	0
-21.6544	-33.5569	14.2486	0
-11.0205	-30.0844	2.60942	0
1.91848	26.7832	3.96447	0
-5.38949	22.3954	-4.24717	0
9.44611	18.6794	1.00818	0
-4.17753	21.7445	10.5591	0
5.92282	16.2585	10.3442	0
-22.2839	10.7157	-9.01809	0
-31.0753	12.5842	-3.40198	0
-27.039	13.9229	9.17344	0
-23.3276	20.6471	0.458605	0
-30.3885	5.84576	4.23762	0
13.6361	4.81329	7.67108	0
-2.8611	11.2248	11.4698	0
6.72352	7.40525	15.2512	0
-39.9289	3.28943	2.67334	0
-36.2965	8.98726	11.6691	0
-29.6262	-2.86714	9.08574	0
-19.9776	-28.0373	-2.41383	0
-27.904	-23.7853	9.42262	0
-19.754	-22.6713	16.2093	0
12.2503	-17.2879	-18.7389	0
22.564	8.24033	4.74743	0
18.0374	0.708846	15.6574	0
16.8291	13.5861	11.2548	0
-28.3924	-17.8827	17.7737	0
-6.54222	5.33374	18.6632	0
-11.6156	14.0695	15.3771	0
-2.4413	17.2283	19.4561	0
-31.0435	-21.1342	-3.64492	0
-30.8439	-10.3042	2.20185	0
-24.6564	-12.3851	-9.75966	0
-0.966437	35.662	0.380603	0
2.81566	28.0646	-5.91243	0
4.45715	30.547	12.8745	0
11.5674	28.1392	6.21402	0
-7.72749	29.3681	4.48788	0
-18.9436	-22.1973	-11.3226	0
-16.4491	-11.8921	-16.7089	0
15.068	25.3793	-3.84009	0
19.3111	17.2928	1.87974	0
13.2762	15.4655	-7.65215	0
4.4567	-34.0328	9.25644	0
-9.92971	-32.419	-18.412	0
0.983382	-35.6709	-19.2785	0
-14.254	21.9045	7.13888	0
12.3022	17.9578	19.0262	0
22.7889	15.994	18.9152	0
19.4074	23.2086	10.383	0
-8.10586	14.7461	-18.2816	0
5.4256	12.8243	-17.9676	0
-35.6514	-24.6518	16.5548	0
-35.912	-11.5728	19.6819	0
-26.1429	-8.13902	17.7735	0
-34.3426	-15.8339	10.0022	0
9.26863	-22.225	15.0518	0
-0.0151675	-32.6437	18.123	0
-13.2808	21.362	-10.8837	0
2.13104	39.2287	17.2583	0
-3.51825	30.129	18.8927	0
13.3537	32.2762	17.1007	0
7.38345	39.0452	8.4909	0
-17.9715	29.5268	1.83976	0
-21.3208	22.1514	14.2099	0
-14.3969	30.0948	12.8747	0
-14.234	39.4291	16.4583	0
-24.2209	31.8272	13.5723	0
-11.3742	23.3058	19.566	0
-13.4497	37.8083	6.58152	0
-26.8289	-0.939574	-11.8858	0
-33.6934	3.04459	-5.57929	0
-33.2387	29.411	17.1559	0
-29.3079	40.2934	15.1366	0
-29.1461	30.3215	5.00051	0
-23.9698	39.0163	6.62575	0
24.6256	-18.4834	14.4082	0
24.151	-9.21724	10.1821	0
19.0244	-24.5894	8.10296	0
16.6872	-10.2627	18.8423	0
-34.095	-10.1338	-7.25338	0
-40.2619	-8.98055	5.29202	0
-18.8419	29.6071	-9.83834	0
-5.87237	27.8021	-12.792	0
-12.839	25.5652	-19.9467	0
-21.92	20.7579	-15.8836	0
-33.8677	-21.891	-13.2079	0
-35.0395	-29.7034	-6.9008	0
-35.5855	-27.1616	2.91567	0
-40.8582	-21.3055	-5.55322	0
-22.4016	-32.2357	-11.1601	0
-15.6135	-36.6022	-5.17014	0
-26.333	-34.3927	1.96991	0
20.1074	7.07072	-4.96881	0
4.44116	-41.3901	16.2147	0
9.96502	-32.9925	17.5994	0
-18.8677	-47.6763	7.99489	0
-7.627	-42.1308	1.04046	0
-16.5788	-42.1094	15.9812	0
1.06404	22.099	-17.4132	0
9.69351	23.755	-12.4913	0
-17.6894	12.3566	-19.8459	0
-20.6543	34.5866	-18.3189	0
-26.5583	33.5388	-4.83834	0
-27.8553	28.6598	-14.0647	0
-14.7899	38.7077	-10.7098	0
-10.4768	31.8485	-4.83833	0
20.1366	32.1351	2.95814	0
10.2974	35.3415	-0.606098	0
4.61249	-6.40964	19.7183	0
15.0182	-31.5093	1.05933	0
-19.319	-2.50469	-18.6169	0
-24.7738	-17.0938	-18.6172	0
14.9999	16.6282	-17.4336	0
22.8999	17.6873	-9.21671	0
-11.5746	-41.2486	-13.0504	0
-21.5438	-42.5324	-10.6167	0
-16.9372	-46.0202	-2.07994	0
22.433	39.2029	9.64945	0
22.6984	40.0197	-2.63395	0
29.918	30.0558	2.95814	0
24.108	29.3543	-5.788	0
18.5709	6.7282	-17.6942	0
20.0805	-2.41278	-13.2929	0
-18.1162	3.57159	17.8521	0
-35.1359	0.443566	16.7462	0
-18.4833	-27.4803	-19.9763	0
-18.347	-37.6786	-19.6306	0
9.80278	-39.0299	-8.09269	0
12.1561	-33.7325	-19.1935	0
15.4699	-27.7653	-11.651	0
-23.5575	-54.6291	2.54834	0
-25.05	-53.0504	13.7307	0
-12.1276	-54.6561	5.57547	0
-26.1307	-42.9595	12.9949	0
-14.9932	-52.6354	15.7664	0
-26.3723	-44.9448	1.97659	0
-34.0999	-45.2445	18.5868	0
-31.3289	-35.5353	17.2211	0
-35.0821	-41.5417	8.76855	0
-9.47949	-49.6517	-18.0503	0
-2.29346	-44.6269	-11.486	0
3.68718	46.9719	3.64263	0
12.7204	42.3801	16.2624	0
13.8264	44.2625	2.89904	0
-16.51	-6.44054	19.8526	0
20.8717	-37.0784	-15.6098	0
13.0051	-43.4392	-16.944	0
26.738	-25.5365	1.80982	0
22.2656	-28.5921	16.6746	0
23.0918	-33.7248	8.10301	0
28.34	8.67096	-10.4154	0
28.34	1.72424	-3.06072	0
-6.2214	45.0395	14.3793	0
-17.9515	47.0512	11.159	0
-31.8404	-10.0269	-18.2681	0
-17.3535	55.602	16.3094	0
-22.2387	50.1662	2.67855	0
-11.503	53.9663	7.90336	0
-26.5913	51.2652	13.9153	0
27.8823	3.5218	-19.4309	0
24.6816	14.5496	-18.9131	0
-45.426	-23.3392	-14.2134	0
-47.5454	-28.7324	-5.90217	0
-50.4599	-19.2645	-3.64513	0
-44.9386	-13.2973	-9.93712	0
-43.0531	-19.934	4.10604	0
-26.9457	8.26632	17.8519	0
-31.0652	17.962	-12.9599	0
-29.2448	-62.0459	14.9494	0
-34.9574	-54.0917	12.8592	0
-19.7319	-60.935	10.6403	0
17.5399	-40.921	3.30884	0
23.8969	-34.3943	-2.52454	0
18.6169	-44.677	-5.89616	0
12.7315	-48.9233	6.89252	0
26.7771	-43.7451	0.720716	0
16.7342	-42.2619	13.1857	0
7.74756	-41.6057	1.40054	0
-42.6355	-52.3189	19.0158	0
-34.3919	-52.4497	3.0111	0
-37.5229	-61.5423	6.70239	0
-39.3304	-61.6661	17.7073	0
-42.5256	-49.5442	8.16426	0
25.3356	-5.26957	19.3656	0
-0.681112	52.9519	11.7909	0
-6.22152	45.0396	4.37928	0
-6.94396	53.2983	19.9712	0
3.22982	-45.4012	-19.8018	0
14.9405	32.6918	-10.66	0
34.4669	-26.3489	8.10304	0
32.7413	-25.1167	-6.17664	0
29.1204	-16.6452	-2.09768	0
22.519	-22.5823	-6.76179	0
33.3793	-32.9127	0.590912	0
-4.29053	-49.0097	14.0812	0
9.07259	50.9738	19.846	0
21.8058	46.4252	17.3077	0
15.083	50.6197	11.1118	0
23.3623	-48.4429	8.95936	0
25.4014	-40.5772	17.8805	0
20.7534	-49.5128	18.7777	0
10.8991	-49.4674	16.9318	0
-30.2578	19.2477	17.6302	0
-42.9849	-29.1442	9.34355	0
-40.0695	-35.9619	1.35138	0
23.7397	-7.30706	-4.8803	0
19.5151	25.4894	-16.3883	0
-55.0372	-20.5832	-14.0389	0
-45.2764	-31.9096	-19.3637	0
-48.0176	-15.3631	-19.66	0
28.504	19.7167	8.13353	0
23.3475	26.2869	19.0432	0
-24.3849	-52.3556	-7.15459	0
-23.5575	-63.0158	-2.89798	0
-15.8496	-56.2675	-3.60821	0
-42.1889	-39.3676	18.7614	0
31.7823	-8.54962	3.75426	0
33.4214	-9.05547	13.9282	0
27.4218	-0.230933	7.25841	0
39.7477	-21.0717	-0.298772	0
40.0269	-27.484	-12.6044	0
31.3689	-18.0554	-13.1232	0
29.0824	-31.7174	-12.7374	0
13.2463	-58.8821	14.5124	0
3.90096	-55.3396	12.8645	0
36.0622	-46.4076	-1.86741	0
31.5617	-39.8706	8.60083	0
29.6564	-53.1629	2.45724	0
